p,VI,type,num_edge_error,num_edge,edge_error_rate,num_ans_error,ans_error_rate,num_ans
0.8500000000000001,0.09459107646106582,I_2,3294,15154,0.21736835159033918,3294,0.21736835159033918,15154
0.8500000000000001,0.026713901718178123,I_3,2117,15156,0.13968065452626022,1519,0.3006730007917656,5052
0.8500000000000001,0.0,I_4,1559,15156,0.10286355238849301,900,0.35629453681710216,2526
0.8500000000000001,0.0,I_5,1094,15160,0.07216358839050131,554,0.3654353562005277,1516
0.8500000000000001,0.0,I_6,859,15165,0.056643587207385424,379,0.37487636003956476,1011
0.9,0.04726629762067822,I_2,3001,15154,0.19803352250230963,3001,0.19803352250230963,15154
0.9,0.0,I_3,1959,15156,0.12925574030087095,1397,0.2765241488519398,5052
0.9,0.0,I_4,1184,15156,0.0781208762206387,708,0.28028503562945367,2526
0.9,0.0,I_5,773,15160,0.05098944591029024,431,0.2843007915567282,1516
0.9,0.0,I_6,461,15165,0.030398944939004285,233,0.2304648862512364,1011
0.9,0.08009726038086587,I_2,3051,15154,0.20133298139105188,3051,0.20133298139105188,15154
0.9,0.0,I_3,2010,15156,0.13262074425969914,1425,0.2820665083135392,5052
0.9,0.0,I_4,1153,15156,0.0760754816574294,697,0.2759303246239113,2526
0.9,0.0,I_5,873,15160,0.05758575197889182,454,0.2994722955145119,1516
0.9,0.0,I_6,531,15165,0.035014836795252226,251,0.24826904055390703,1011
0.9,0.026713901718178123,I_2,3054,15154,0.2015309489243764,3054,0.2015309489243764,15154
0.9,0.0,I_3,1948,15156,0.12852995513328055,1383,0.27375296912114017,5052
0.9,0.0,I_4,1223,15156,0.08069411454209555,730,0.2889944576405384,2526
0.9,0.0,I_5,839,15160,0.05534300791556728,448,0.2955145118733509,1516
0.9,0.0,I_6,533,15165,0.03514671941971645,267,0.26409495548961426,1011
0.9,0.026713901718178123,I_2,3063,15154,0.20212485152435,3063,0.20212485152435,15154
0.9,0.026713901718178123,I_3,1929,15156,0.12727632620744259,1373,0.2717735550277118,5052
0.9,0.0,I_4,1293,15156,0.08531274742676168,786,0.31116389548693585,2526
0.9,0.0,I_5,806,15160,0.05316622691292876,437,0.28825857519788917,1516
0.9,0.0,I_6,491,15165,0.03237718430596769,251,0.24826904055390703,1011
0.9,0.053412889081288356,I_2,2998,15154,0.19783555496898508,2998,0.19783555496898508,15154
0.9,0.0,I_3,1882,15156,0.12417524412773819,1350,0.2672209026128266,5052
0.9,0.0,I_4,1237,15156,0.08161784111902877,742,0.2937450514647664,2526
0.9,0.0,I_5,788,15160,0.05197889182058048,432,0.2849604221635884,1516
0.9,0.0,I_6,533,15165,0.03514671941971645,279,0.27596439169139464,1011
0.95,0.026713901718178123,I_2,2817,15154,0.18589151379173816,2817,0.18589151379173816,15154
0.95,0.0,I_3,1584,15156,0.10451306413301663,1121,0.2218923198733175,5052
0.95,0.0,I_4,938,15156,0.06188968065452626,574,0.22723673792557403,2526
0.95,0.0,I_5,585,15160,0.038588390501319264,329,0.2170184696569921,1516
0.95,0.0,I_6,351,15165,0.02314540059347181,183,0.18100890207715134,1011
0.95,0.0,I_2,2682,15154,0.1769829747921341,2682,0.1769829747921341,15154
0.95,0.0,I_3,1635,15156,0.10787806809184482,1167,0.23099762470308788,5052
0.95,0.0,I_4,861,15156,0.05680918448139351,558,0.2209026128266033,2526
0.95,0.0,I_5,550,15160,0.036279683377308705,311,0.20514511873350924,1516
0.95,0.0,I_6,320,15165,0.021101219914276294,167,0.1651829871414441,1011
0.95,0.053412988511800076,I_2,2844,15154,0.18767322159165897,2844,0.18767322159165897,15154
0.95,0.0,I_3,1642,15156,0.10833993138031142,1171,0.23178939034045923,5052
0.95,0.0,I_4,895,15156,0.059052520453945635,569,0.2252573238321457,2526
0.95,0.0,I_5,553,15160,0.036477572559366754,318,0.20976253298153033,1516
0.95,0.0,I_6,352,15165,0.023211341905703925,175,0.17309594460929772,1011
0.95,0.053412988511800076,I_2,2804,15154,0.18503365448066517,2804,0.18503365448066517,15154
0.95,0.026713901718178123,I_3,1571,15156,0.10365531802586435,1147,0.22703879651623118,5052
0.95,0.0,I_4,865,15156,0.05707310636051729,539,0.2133808392715756,2526
0.95,0.0,I_5,541,15160,0.035686015831134565,319,0.2104221635883905,1516
0.95,0.0,I_6,300,15165,0.019782393669634024,156,0.1543026706231454,1011
0.95,0.0,I_2,2688,15154,0.17737890985878316,2688,0.17737890985878316,15154
0.95,0.0,I_3,1665,15156,0.10985748218527316,1187,0.23495645288994457,5052
0.95,0.0,I_4,910,15156,0.0600422275006598,563,0.22288202692003167,2526
0.95,0.0,I_5,566,15160,0.037335092348284964,326,0.21503957783641162,1516
0.95,0.0,I_6,269,15165,0.01773821299043851,147,0.14540059347181009,1011
1.0,0.0,I_2,2589,15154,0.17084598125907352,2589,0.17084598125907352,15154
1.0,0.0,I_3,1272,15156,0.08392715756136183,907,0.1795328582739509,5052
1.0,0.0,I_4,642,15156,0.042359461599366585,433,0.1714172604908947,2526
1.0,0.0,I_5,343,15160,0.02262532981530343,202,0.13324538258575197,1516
1.0,0.0,I_6,198,15165,0.013056379821958458,105,0.10385756676557864,1011
1.0,0.026713901718178123,I_2,2528,15154,0.16682064141480799,2528,0.16682064141480799,15154
1.0,0.0,I_3,1249,15156,0.0824096067564001,904,0.1789390340459224,5052
1.0,0.0,I_4,645,15156,0.04255740300870942,404,0.15993665874901028,2526
1.0,0.0,I_5,401,15160,0.026451187335092347,229,0.15105540897097625,1516
1.0,0.0,I_6,219,15165,0.014441147378832838,110,0.10880316518298715,1011
1.0,0.053412889081288356,I_2,2525,15154,0.16662267388148344,2525,0.16662267388148344,15154
1.0,0.0,I_3,1297,15156,0.08557666930588546,930,0.1840855106888361,5052
1.0,0.0,I_4,690,15156,0.045526524148851936,451,0.17854315122723674,2526
1.0,0.0,I_5,417,15160,0.027506596306068602,237,0.15633245382585753,1516
1.0,0.0,I_6,220,15165,0.014507088691064951,109,0.10781404549950543,1011
1.0,0.053412988511800076,I_2,2572,15154,0.16972416523690115,2572,0.16972416523690115,15154
1.0,0.0,I_3,1293,15156,0.08531274742676168,925,0.18309580364212194,5052
1.0,0.0,I_4,700,15156,0.046186328846661386,454,0.17973079968329375,2526
1.0,0.0,I_5,380,15160,0.025065963060686015,210,0.13852242744063326,1516
1.0,0.0,I_6,187,15165,0.01233102538740521,98,0.09693372898120672,1011
1.0,0.0,I_2,2475,15154,0.1633232149927412,2475,0.1633232149927412,15154
1.0,0.0,I_3,1254,15156,0.08273950910530482,890,0.17616785431512272,5052
1.0,0.0,I_4,741,15156,0.048891528107680125,475,0.1880443388756928,2526
1.0,0.0,I_5,399,15160,0.026319261213720316,224,0.14775725593667546,1516
1.0,0.0,I_6,187,15165,0.01233102538740521,103,0.10187932739861523,1011
